,,,,,,,,,,,,,,,,,,
5290,"Perth Amboy, NJ",·,·,·,·,·,·,·,·,·,X,X,X,X,·,·,·,·
5291,"Peru, IN",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
5310,"Petersburg, VA",·,·,·,·,·,·,·,·,·,X,X,X,X,X,X,X,X
5311,"Phenix City, AL",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
5330,"Philadelphia, PA",X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5331,Kensington,·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,X
5332,Moyamensing,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,X
5333,Northern Liberties,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,X
5334,Southwark,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,X
5335,Spring Garden,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,X
5341,"Phillipsburg, NJ",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
5350,"Phoenix, AZ",X,X,X,X,X,X,X,X,X,X,X,X,·,·,·,·,·
5351,"Phoenixville, PA",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
Code,Label,2021,2016,2011,2006,2000,1990,1980,1950,1940,1930,1920,1910,1900,1880,1870,1860,1850
,,acs,acs,acs,acs,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1%+
5352,"Pine Bluff, AR",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
5353,"Piqua, OH",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
5354,"Pittsburg, KS",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
5370,"Pittsburgh, PA",X,X,X,X,·,X,X,X,X,X,X,X,X,X,X,X,X
5390,"Pittsfield, MA",·,·,·,·,·,·,·,·,·,X,X,X,X,X,·,·,·
5391,"Pittston, PA",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
5409,"Plains, PA",·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·
5410,"Plainfield, NJ",·,·,·,·,·,·,·,·,·,X,X,X,X,·,·,·,·
5411,"Plattsburg, NY",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
5412,"Pleasantville, NJ",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
5413,"Plymouth, PA",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
5414,"Plymouth, MA",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
5415,"Pocatello, ID",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
5430,"Plano, TX",·,·,X,X,·,X,·,·,·,·,·,·,·,·,·,·,·
5450,"Pomona, CA",X,X,X,X,·,X,·,·,·,X,·,X,·,·,·,·,·
5451,"Ponca City, OK",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
5460,"Ponce, PR",·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·
5470,"Pontiac, MI",·,·,·,·,·,·,·,·,·,X,X,X,·,·,·,·,·
5471,"Port Angeles, WA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
5480,"Port Arthur, TX",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
5481,"Port Chester, NY",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
5490,"Port Huron, MI",·,·,·,·,·,·,·,·,·,X,X,X,X,·,·,·,·
5491,"Port Jervis, NY",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
5500,"Port St. Lucie, FL",X,X,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·
5510,"Portland, ME",·,·,·,·,·,·,·,·,·,X,X,X,X,X,X,X,X
Code,Label,2021,2016,2011,2006,2000,1990,1980,1950,1940,1930,1920,1910,1900,1880,1870,1860,1850
,,acs,acs,acs,acs,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1%+
5511,"Portland, IL",·,·,·,·,·,·,·,·,·,·,·,X,·,·,·,·,·
5530,"Portland, OR",X,X,X,X,X,X,X,X,X,X,X,X,X,X,·,·,·
5550,"Portsmouth, NH",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
5570,"Portsmouth, OH",·,·,·,·,·,·,·,·,·,X,X,X,X,X,X,·,·
5590,"Portsmouth, VA",·,·,·,·,·,·,X,·,·,X,X,X,X,X,X,·,·
5591,"Pottstown, PA",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
5610,"Pottsville, PA",·,·,·,·,·,·,·,·,·,X,·,X,X,X,X,·,·
5630,"Poughkeepsie, NY",·,·,·,·,·,·,·,·,·,X,X,X,X,X,X,X,·
5650,"Providence, RI",X,X,X,X,·,X,X,X,X,X,X,X,X,X,X,X,X
5660,"Provo, UT",X,X,X,X,·,·,·,·,·,X,·,·,·,·,·,·,·
5670,"Pueblo, CO",·,·,·,·,·,·,·,·,·,X,X,X,X,·,·,·,·
5671,"Punxsutawney, PA",·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·
5690,"Quincy, IL",·,·,·,·,·,·,·,·,·,X,X,X,X,X,X,X,·
5710,"Quincy, MA",·,·,·,·,·,·,·,·,·,X,X,X,X,X,·,·,·
5730,"Racine, WI",·,·,·,·,·,·,·,·,·,X,X,X,X,X,·,·,·
5731,"Rahway, NJ",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
5750,"Raleigh, NC",·,·,X,X,·,·,X,X,X,X,·,X,X,·,·,·,·
5751,"Ranger, TX",·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·
5752,"Rapid City, SD",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
5770,"Rancho Cucamonga, CA",X,X,X,X,·,X,·,·,·,·,·,·,·,·,·,·,·
5790,"Reading, PA",·,·,·,·,·,·,·,·,·,X,X,X,X,X,X,X,X
5791,"Red Bank, NJ",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
5792,"Redlands, CA",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
5810,"Reno, NV",·,·,X,X,·,X,·,·,·,X,·,X,·,·,·,·,·
5811,"Rensselaer, NY",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
Code,Label,2021,2016,2011,2006,2000,1990,1980,1950,1940,1930,1920,1910,1900,1880,1870,1860,1850
,,acs,acs,acs,acs,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1%+
5830,"Revere, MA",·,·,·,·,·,·,·,·,·,X,X,X,X,·,·,·,·
5850,"Richmond, IN",·,·,·,·,·,·,·,·,·,X,X,X,X,X,·,·,·
5870,"Richmond, VA",X,X,X,X,·,·,X,X,X,X,X,X,X,X,X,X,X
5871,"Richmond, CA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
5872,"Ridgefield Park, NJ",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
5873,"Ridgewood, NJ",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
5874,"River Rouge, MI",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
5890,"Riverside, CA",·,·,X,X,·,X,X,·,·,X,·,X,·,·,·,·,·
5910,"Roanoke, VA",·,·,·,·,·,·,X,·,·,X,X,X,X,·,·,·,·
5930,"Rochester, NY",X,X,X,X,·,X,X,X,X,X,X,X,X,X,X,X,X
5931,"Rochester, NH",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
5932,"Rochester, MN",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
5933,"Rock Hill, SC",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
5950,"Rock Island, IL",·,·,·,·,·,·,·,·,·,X,X,X,X,X,·,·,·
5970,"Rockford, IL",·,·,X,X,·,·,X,X,X,X,X,X,X,X,X,·,·
5971,"Rockland, ME",·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·
5972,"Rockton, IL",·,·,·,·,·,·,·,·,·,·,·,·,X,·,·,·,·
5973,"Rockville Centre, NY",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
5974,"Rocky Mount, NC",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
5990,"Rome, NY",·,·,·,·,·,·,·,·,·,X,X,X,X,X,X,·,·
5991,"Rome, GA",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
5992,"Roosevelt, NJ",·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·
5993,"Roselle, NJ",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
5994,"Roswell, NM",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
5995,"Roseville, CA",X,X,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·
Code,Label,2021,2016,2011,2006,2000,1990,1980,1950,1940,1930,1920,1910,1900,1880,1870,1860,1850
,,acs,acs,acs,acs,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1%+
6010,"Roxbury, MA",·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,X,X
6011,"Royal Oak, MI",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6012,"Rumford Falls, ME",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6013,"Rutherford, NJ",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6014,"Rutland, VT",·,·,·,·,·,·,·,·,·,X,·,X,X,X,·,·,·
6030,"Sacramento, CA",·,·,X,X,X,X,X,X,X,X,X,X,X,X,X,X,·
6050,"Saginaw, MI",·,·,·,·,·,·,·,·,·,X,X,X,X,X,·,·,·
6070,"St. Joseph, MO",·,·,·,·,·,·,·,·,·,X,X,X,X,X,X,·,·
6090,"St. Louis, MO",X,X,X,X,·,X,X,X,X,X,X,X,X,X,X,X,X
6110,"St. Paul, MN",X,X,X,X,·,X,X,·,·,X,X,X,X,X,X,X,·
6130,"St. Petersburg, FL",·,·,·,·,·,X,X,·,·,X,·,X,·,·,·,·,·
6150,"Salem, MA",·,·,·,·,·,·,·,·,·,X,X,X,X,X,X,X,X
6170,"Salem, OR",·,·,·,·,·,X,·,·,·,X,·,X,·,·,·,·,·
6171,"Salem, OH",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6172,"Salina, KS",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6190,"Salinas, CA",X,X,X,X,·,X,·,·,·,X,·,·,·,·,·,·,·
6191,"Salisbury, NC",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6192,"Salisbury, MD",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6210,"Salt Lake City, UT",·,·,X,X,·,·,·,X,X,X,X,X,X,X,X,·,·
6211,"San Angelo, TX",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
6230,"San Antonio, TX",·,·,X,X,·,X,X,X,X,X,X,X,X,X,X,·,·
6231,"San Benito, TX",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6250,"San Bernardino, CA",·,·,X,X,·,X,·,X,X,X,·,X,·,·,·,·,·
6260,"San Buenaventura (Ventura), CA",·,·,X,X,·,·,·,·,·,X,·,·,·,·,·,·,·
6270,"San Diego, CA",·,·,·,·,·,X,X,X,X,X,X,X,X,·,·,·,·
Code,Label,2021,2016,2011,2006,2000,1990,1980,1950,1940,1930,1920,1910,1900,1880,1870,1860,1850
,,acs,acs,acs,acs,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1%+
6280,"Sandusky, OH",·,·,·,·,·,·,·,·,·,X,·,X,X,X,X,·,·
6281,"Sanford, FL",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6282,"Sanford, ME",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6290,"San Francisco, CA",X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,·
6300,"San Juan, PR",·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·
6310,"San Jose, CA",·,·,·,·,·,X,X,X,X,X,X,X,X,X,·,·,·
6311,"San Leandro, CA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6312,"San Mateo, CA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6320,"Santa Barbara, CA",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
6321,"Santa Cruz, CA",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
6322,"Santa Fe, NM",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6330,"Santa Ana, CA",X,X,X,X,·,X,X,·,·,X,·,·,·,·,·,·,·
6335,"Santa Clara, CA",·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·
6340,"Santa Clarita, CA",·,·,X,X,·,·,·,·,·,·,·,·,·,·,·,·,·
6350,"Santa Rosa, CA",·,·,·,·,·,X,·,·,·,X,·,·,·,·,·,·,·
6351,"Sapulpa, OK",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6352,"Saratoga Springs, NY",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
6353,"Saugus, MA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6354,"Sault Ste. Marie, MI",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
6360,"Santa Monica, CA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6370,"Savannah, GA",·,·,X,X,·,·,·,·,·,X,X,X,X,X,X,X,·
6390,"Schenectady, NY",·,·,·,·,·,·,·,·,·,X,X,X,X,X,X,·,·
6410,"Scranton, PA",·,·,·,·,·,·,·,·,·,X,X,X,X,X,X,·,·
6430,"Seattle, WA",X,X,X,X,X,X,·,X,X,X,X,X,X,·,·,·,·
6431,"Sedalia, MO",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
Code,Label,2021,2016,2011,2006,2000,1990,1980,1950,1940,1930,1920,1910,1900,1880,1870,1860,1850
,,acs,acs,acs,acs,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1%+
6432,"Selma, AL",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
6433,"Seminole, OK",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6434,"Shaker Heights, OH",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6435,"Shamokin, PA",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
6437,"Sharpsville, PA",·,·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·
6438,"Shawnee, OK",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
6440,"Sharon, PA",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
6450,"Sheboygan, WI",·,·,·,·,·,·,·,·,·,X,X,X,X,·,·,·,·
6451,"Shelby, NC",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6452,"Shelbyville, IN",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6453,"Shelton, CT",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6470,"Shenandoah Borough, PA",·,·,·,·,·,·,·,·,·,X,·,X,X,X,·,·,·
6471,"Sherman, TX",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
6472,"Shorewood, WI",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6490,"Shreveport, LA",·,·,·,·,·,X,X,·,·,X,X,X,X,·,·,·,·
6500,"Simi Valley, CA",·,·,X,X,·,X,·,·,·,·,·,·,·,·,·,·,·
6510,"Sioux City, IA",·,·,·,·,·,·,·,·,·,X,X,X,X,·,·,·,·
6530,"Sioux Falls, SD",X,X,X,X,·,·,·,·,·,X,X,X,X,·,·,·,·
6550,"Smithfield, RI",·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,X
6570,"Somerville, MA",·,·,·,·,·,·,·,·,·,X,X,X,X,X,·,·,·
6590,"South Bend, IN",·,·,X,X,·,X,X,X,X,X,X,X,X,X,·,·,·
6591,"South Bethlehem, PA",·,·,·,·,·,·,·,·,·,·,·,X,X,·,·,·,·
6592,"South Boise, ID",·,·,·,·,·,·,·,·,·,·,·,X,·,·,·,·,·
6593,"South Gate, CA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6594,"South Milwaukee, WI",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
Code,Label,2021,2016,2011,2006,2000,1990,1980,1950,1940,1930,1920,1910,1900,1880,1870,1860,1850
,,acs,acs,acs,acs,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1%+
6595,"South Norwalk, CT",·,·,·,·,·,·,·,·,·,·,·,X,X,X,·,·,·
6610,"South Omaha, NE",·,·,·,·,·,·,·,·,·,·,·,X,X,·,·,·,·
6611,"South Orange, NJ",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6612,"South Pasadena, CA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6613,"South Pittsburgh, PA",·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,X,·
6614,"South Portland, ME",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6615,"South River, NJ",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6616,"South St. Paul, MN",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6617,"Southbridge, MA",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
,"Southwark, PA (See Philadelphia)",,,,,,,,,,,,,,,,,
6620,"Spartanburg, SC",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
6630,"Spokane, WA",·,·,X,X,·,X,X,X,X,X,X,X,X,·,·,·,·
,"Spring Garden, PA (See Philadelphia)",,,,,,,,,,,,,,,,,
6640,"Spring Valley, NV",·,·,X,X,·,·,·,·,·,·,·,·,·,·,·,·,·
6650,"Springfield, IL",·,·,X,X,·,·,·,·,·,X,X,X,X,X,X,·,·
6670,"Springfield, MA",X,X,X,X,·,X,·,X,X,X,X,X,X,X,X,X,X
6690,"Springfield, MO",·,·,X,X,·,X,·,·,·,X,X,X,X,·,·,·,·
6691,"St. Augustine, FL",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6692,"St. Charles, MO",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6693,"St. Cloud, MN",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
6710,"Springfield, OH",·,·,·,·,·,·,·,·,·,X,X,X,X,X,X,·,·
6730,"Stamford, CT",·,·,X,X,·,·,·,·,·,X,X,X,X,X,·,·,·
6731,"Statesville, NC",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6732,"Staunton, VA",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
6733,"Steelton, PA",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
Code,Label,2021,2016,2011,2006,2000,1990,1980,1950,1940,1930,1920,1910,1900,1880,1870,1860,1850
,,acs,acs,acs,acs,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1%+
6734,"Sterling, IL",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6750,"Sterling Heights, MI",X,X,X,X,·,X,X,·,·,·,·,·,·,·,·,·,·
6770,"Steubenville, OH",·,·,·,·,·,·,·,·,·,X,X,X,X,X,·,·,·
6771,"Stevens Point, WI",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6772,"Stillwater, MN",·,·,·,·,·,·,·,·,·,·,·,X,X,·,·,·,·
6789,"Stowe, PA",·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·
6790,"Stockton, CA",·,·,X,X,·,X,X,X,X,X,X,X,X,X,X,·,·
6791,"Stoneham, MA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6792,"Stonington, CT",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6793,"Stratford, CT",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6794,"Streator, IL",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
6795,"Struthers, OH",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6796,"Suffolk, VA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6797,"Summit, NJ",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6798,"Sumter, SC",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6799,"Sunbury, PA",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
6810,"Sunnyvale, CA",X,X,X,X,·,X,X,·,·,·,·,·,·,·,·,·,·
6830,"Superior, WI",·,·,·,·,·,·,·,·,·,X,X,X,X,·,·,·,·
6831,"Swampscott, MA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6832,"Sweetwater, TX",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6833,"Swissvale, PA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6850,"Syracuse, NY",X,X,X,X,·,X,X,X,X,X,X,X,X,X,X,X,X
6870,"Tacoma, WA",·,·,X,X,·,X,X,X,X,X,X,X,X,·,·,·,·
6871,"Tallahassee, FL",·,·,·,·,·,X,·,·,·,X,·,·,·,·,·,·,·
6872,"Tamaqua, PA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
Code,Label,2021,2016,2011,2006,2000,1990,1980,1950,1940,1930,1920,1910,1900,1880,1870,1860,1850
,,acs,acs,acs,acs,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1%+
6890,"Tampa, FL",·,·,·,·,·,X,X,X,X,X,X,X,X,·,·,·,·
6910,"Taunton, MA",·,·,·,·,·,·,·,·,·,X,X,X,X,X,X,X,X
6911,"Taylor, PA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6912,"Temple, TX",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
6913,"Teaneck, NJ",·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·
6930,"Tempe, AZ",·,·,X,X,·,X,X,·,·,·,·,·,·,·,·,·,·
6950,"Terre Haute, IN",·,·,·,·,·,·,·,·,·,X,X,X,X,X,X,·,·
6951,"Texarkana, TX/AR",·,·,·,·,·,·,·,·,·,X,·,·,X,·,·,·,·
6952,"Thomasville, GA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6953,"Thomasville, NC",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6954,"Tiffin, OH",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
6960,"Thousand Oaks, CA",·,·,X,X,·,X,·,·,·,·,·,·,·,·,·,·,·
6970,"Toledo, OH",X,X,X,X,·,X,X,·,·,X,X,X,X,X,X,X,·
6971,"Tonawanda, NY",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
6990,"Topeka, KS",·,·,·,·,·,·,X,·,·,X,X,X,X,X,·,·,·
6991,"Torrington, CT",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
6992,"Traverse City, MI",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
7000,"Torrance, CA",·,·,X,X,·,·,·,·,·,·,·,·,·,·,·,·,·
7010,"Trenton, NJ",·,·,·,·,·,·,·,X,X,X,X,X,X,X,X,X,·
7011,"Trinidad, CO",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
7030,"Troy, NY",·,·,·,·,·,·,·,·,·,X,X,X,X,X,X,X,X
7050,"Tucson, AZ",·,·,·,·,·,·,X,·,·,X,·,X,·,·,·,·,·
7070,"Tulsa, OK",·,·,X,X,·,X,X,X,X,X,X,X,·,·,·,·,·
7071,"Turtle Creek, PA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
7072,"Tuscaloosa, AL",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
Code,Label,2021,2016,2011,2006,2000,1990,1980,1950,1940,1930,1920,1910,1900,1880,1870,1860,1850
,,acs,acs,acs,acs,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1%+
7073,"Two Rivers, WI",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
7074,"Tyler, TX",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
7079,"Union, NJ",·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·
7080,"Union City, NJ",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
7081,"Uniontown, PA",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
7082,"University City, MO",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
7083,"Urbana, IL",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
7084,"Upper Darby, PA",·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·
7090,"Utica, NY",·,·,·,·,·,·,·,X,X,X,X,X,X,X,X,X,X
7091,"Valdosta, GA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
7093,"Valley Stream, NY",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
7100,"Vancouver, WA",·,·,X,X,·,·,·,·,·,X,·,·,·,·,·,·,·
7110,"Vallejo, CA",·,·,·,·,·,X,·,·,·,X,·,X,·,·,·,·,·
7111,"Vandergrift, PA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
7112,"Venice, CA",·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·
7120,"Vicksburg, MS",·,·,·,·,·,·,·,·,·,X,·,X,X,X,X,·,·
7121,"Vincennes, IN",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
7122,"Virginia, MN",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
7123,"Virginia City, NV",·,·,·,·,·,·,·,·,·,·,·,·,·,X,·,·,·
7130,"Virginia Beach, VA",X,X,X,X,X,·,X,·,·,·,·,·,·,·,·,·,·
7140,"Visalia, CA",X,X,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·
7150,"Waco, TX",·,·,·,·,·,·,·,·,·,X,X,X,X,·,·,·,·
7151,"Wakefield, MA",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
7152,"Walla Walla, WA",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
7153,"Wallingford, CT",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
Code,Label,2021,2016,2011,2006,2000,1990,1980,1950,1940,1930,1920,1910,1900,1880,1870,1860,1850
,,acs,acs,acs,acs,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1%+
7170,"Waltham, MA",·,·,·,·,·,·,·,·,·,X,X,X,X,X,·,·,·
7180,"Warren, MI",X,X,X,X,·,X,·,·,·,·,·,·,·,·,·,·,·
7190,"Warren, OH",·,·,·,·,·,·,·,·,·,X,X,X,·,·,·,·,·
7191,"Warren, PA",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
7210,"Warwick, RI",·,·,·,·,·,·,·,·,·,X,·,X,X,X,·,·,·
7230,"Washington, DC",X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
